label,text
0,"Bernie Sanders. Lmaoooo called #Bernie delusional in a certain way, I don't think he is, he's writing checks his ass can't cash, but #Hillary can"
1,Hilary Clinton. News outlets say that #Hillary2016 is the only 1 that stands a chance against Trump; but SO many polls show that #Bernie2016 trumps #Trump.
2,"Donald Trump. #Feminists always bashing #Trump2016 &amp; other repubs when they r the most sexist, dishonest, close-minded people on the planet. #Hillary2016"
0,"Donald Trump. Is anyone else bothered by the fact ""President Trump"" would sound like ""President Rump??"" #DonaldTrump #election2016 #Hillary2016"
0,Donald Trump. #DonaldTrump says #BenCarson is low energy. Trump's high-energy mouth shows he can't handle adversity or blows to his fragile ego. #TedCruz
1,"Bernie Sanders. President #Trump should meet each other candidate periodically at the White House 1-on-1 including #Hillary and the #Bernie guy, I think."
2,Ted Cruz. Ironic &amp; sad 100 years ago the state primary system emerged to give PROGRESSIVE Republicans a fighting chance! #Trump2016 #Cruz2016
1,"Ted Cruz. #DonaldTrump on #TedCruz: ""You can't walk into the Senate, and scream, and call people liars, and not be able to...get along with people."""
0,"Ted Cruz. #GOP #DonaldTrump #TedCruz #JebBush #MarcoRubio #MikeHuckabee dumber than babies, racist as Lester Maddox, murderous as John Wayne Gacy."
0,"Hilary Clinton. #TeaParty #Hillary shoppers racing out for the better deal. Shop owners upset; slander newcomer, vilify all who leave #Trump2016"
1,Hilary Clinton. Oh geez one of the #BernieBros starts off the Qs to #Hillary with an insult. Exactly the sort of thing I've been talking oabout #DemTownHall
1,Donald Trump. How long will it be before #DonaldTrump starts referring to #TedCruz only by his real name: Rafael Cruz?
2,"Hilary Clinton. Every time #DonaldTrump says #HillaryClinton doesn't have the ""Strength &amp; Stamina"" to be president I hear ""WOMAN""! &amp; it pisses me off!"
0,Hilary Clinton. #DemDebate will #Hillary put forth more great ideas #stolen from #Bernie ? All her past debate answers have been #whatwouldBerniesay
0,"Bernie Sanders. Like Cruz better than Trump. Really like Carson best. Like Rubio too. Carly too. Will vote for ANYBODY against #Socialist #Hillary, #Bernie"
2,"Hilary Clinton. smears #HillaryClinton w/email bullshit w/oEVER touching #DonaldTrump failed DEALS,bankrupcies,corruption,adultery&amp;LIES #UniteBlue"
2,Donald Trump. Sexist? 2fer.. Bill Clinton and Huma's Anthony Weiner.. Make Trump look like a choir boy #hillaryclinton #Trump2016
2,"Donald Trump. Rupert says he ""can live with #Hillary2016,"" like he's our king, but #Trumptrain gets flack for refusing to play games w Rupert's fake Media"
0,Hilary Clinton. Compared to #HillaryClinton #DonaldTrump is a giant of intellect and wisdom. But the left attempt to make it look the other way round.
1,Donald Trump. What people fail to realize is that problems today require technical not political solutions. #StateOfTheUnion #Trump2016 #Hillary2016
1,"Donald Trump. If illegals wanted to vote for Trump, suddenly Hillary would render voter I.D.'s imperative!!! #BernieSanders #Hillary2016 #Trump2016"
0,Hilary Clinton. I hope #CNN does not get to have another #RepublicanDebate. They are so #biased with #questions.Let's see U do this with #Hillary.#Trump2016
2,"Bernie Sanders. Odd 2 see hardliner liberals go for the less liberal #Hillary simply because she's a woman, when #Bernie is more in line with their ideals"
1,Bernie Sanders. Hi #OMalley #Bernie #Hillary supporters: Considering insanity spewed from RW #GOP today - let's hope each (D) candidate chooses Class&amp;Sanity
1,"Bernie Sanders. If u want 2 c who will REVERSE ALL GAINS made: see who Cornel West, arch nemesis of POTUS is campaigning for in IA: #Sanders. #Hillary2016"
1,Bernie Sanders. While you're getting all worked up over #Trump #HillaryClinton and #BernieSanders don't forget to look at whose hand is in your pocket....
1,"Bernie Sanders. I guess Trump ain't taking your advise Matthews, seems to be doing OK without the likes of a #HillaryPusher like U, Matthews #Bernie2016"
2,Hilary Clinton. Is #BernieSanders using dirty tricks 2 smear #HillaryClinton? 1st a negative ad they put up and then pulled and now voter files Infringement
2,"Bernie Sanders. just want 2 give U the heads up. When either #Hillary2016 or #Bernie2016 become pres, im going 2 taunt the fuck out of you."
2,Donald Trump. We are supposed to believe that #DonaldTrump is bad for America while corrupt and inept #HillaryClinton is the right choice for president.
0,"Hilary Clinton. #BernieSanders surprised that #HillaryClinton plays dirty politics???!! Oh, Bernie!!! Do YOU not watch cable news where Obama gets his info?"
0,Ted Cruz. Nice foreign policy debate at #DemDebate with substance and knowledge. Nothing about 'carpet bombing' #TedCruz #DonaldTrump
0,"Hilary Clinton. So Al Shabaab supported Hillary by producing a recruiting video against Trump, as she suggested? #HillaryClinton #Trump2016"
2,Hilary Clinton. I ONLY vote 4 REAL #Democrats for POTUS &amp; that is #Hillary2016 #BernieSanders ONLY a #Dem in IOWA --FAKE &amp; hopes Dem base will fall for it
0,Ted Cruz. I m glad I will be #BoycottFoxNewsDebate at least I won't have to hear about what Bill's #Marco n #Cruz didn't pass n so on #Trump2016
1,"Hilary Clinton. #OMalley: ""we gotta liteweight take down empire"" #Hillary: ""Flint situation; I fixed it"" #Sanders: ""End Citizens United, Wall St gets boot"""
2,"Hilary Clinton. many GOP would take #Hillary2016 over #Trump2016 - he would start trade wars, devastating businesses &amp; the economy"
0,Donald Trump. #DonaldTrump America will never be great if Donald trump is elected. He is an insensitive and judgemental man. #hillaryclinton2016
0,Hilary Clinton. Does fake abuela #Hillary know people lick butth-s in Lena Dunham show - then she gets prissy about schlong? #Trump2016
0,Hilary Clinton. #Hillary laughs when asked if she will release transcripts of her Goldman Sachs speeches- her friends on wall street laugh too. #Bernie2016
1,"Hilary Clinton. #HillaryClinton says ""Hell No"" she won't apologize for unsubstantiated accusation that #ISIS uses #DonaldTrump statements to recruit. CNN"
1,Ted Cruz. I wish I knew more about #TedCruz . I want to be happy about the dent in #DonaldTrump 's ambitions but not sure if the new guy's any better!
1,Hilary Clinton. Our next president will serve God; either as a curse or a blessing on US. Be wise. Repent. #Trump2016 #CruzCrew #Hillary2016 #Bernie2016
2,Bernie Sanders. Donna Brazile is PA of the Problem in the mainstream media!! What a hack!! #DNC undermining #Bernie2016 campaign! #Hillary you should quit
0,Hilary Clinton. #Hillary betrayed the values that she used to fight for. You think she's working for the people you're out of your mind. #Bernie2016
1,Hilary Clinton. #Hillary won't have to spend her time in a #DemDebate talking about what is ostensible to all: #Sanders camp stole data. We all know.
1,Donald Trump. If #Trump is offended by #FoxNews what does he think will happen with CNN &amp; MSNBC if it ends up #HillaryClinton vs #DonaldTrump
1,"Donald Trump. Why do #Cruz supporters think #Trump2016 will have a meltdown? He never promised a win. Will have same # delegates, either way. #IowaCaucus"
2,Hilary Clinton. #Hillary2016 = more Wall St fuckery! #Bernie2016 = a representative of the people of America. Don't vote for gender. Vote for change!
1,Bernie Sanders. #Bernie wants to get elected so he can address #Climate. #Hillary seems more like she wants to address Climate in order to get elected.
0,Hilary Clinton. I still can't thank #hillary enough for makinmg me feel 20-30yrs younger just putting #SlickWillie back in #news #Trump2016
1,"Hilary Clinton. If 2008 was deemed the “social media election,” will 2016 race be known as the “content marketing election.”? #Trump2016 #Hillary2016"
2,Hilary Clinton. #DonaldTrump is in the news making fun of #HillaryClinton for taking a bathroom break. Guess that explains why he's so full of shit ;)
2,Donald Trump. no my conservative ass won't because I'm not out to ruin this country! Liberals and there handouts haha #Trump2016 #TedCruz2016
2,"Bernie Sanders. But again #hillary misleading people on what #bernie is saying, not Urban = black people. It is a dumb euphemism anyways."
2,"Hilary Clinton. I will support whoever wins the Democratic nomination. Bernie would be ideal, but it seems unlikely. #Hillary2016 #Bernie2016 #OMalley2016"
1,Hilary Clinton. The #GOP's biggest mistake may have been assuming they would be facing #HillaryClinton in the general election. #Sanders may be tougher!
2,Donald Trump. #HillaryClinton aides speaking fast n furious trying cover lie #DonaldTrump videos used ISIS recruiting. Just listen to their speed talking.
2,"Bernie Sanders. You're obviously biased against #Bernie, he'll address inequality #Hillary will create a worse oligarchy"
0,"Hilary Clinton. #Hillary just said it Soesn't want college/health 4 middle class She just said POOR so refugees, illegals NOT 4 Americans #DemDebate #Bernie"
1,"Donald Trump. #DonaldTrump has 10% lead in new nat'l poll; #MarcoRubio gaining ground on Trump, #HillaryClinton. I'm live w/info on at 5:45."
2,Ted Cruz. Didya ever stop to wonder why #DonaldTrump is deflecting attention from himself and falsely attacking #TedCruz? Hmmm? #GOP #tcot #pjnet
2,Ted Cruz. Oh snap!#MarcoRubio is bringing it up the rear. #DonaldTrump might be a little nervous and #TedCruz can have Iowa but thats all. Nada mas!
0,"Donald Trump. Every time #DonaldTrump says #HillaryClinton doesn't have ""Strength &amp; Stamina"" to be president I hear ""WOMAN""! &amp; it pisses me off! #lastword"
0,Ted Cruz. #We the people's of America do have choice's not to Listens to crazy people's like #DonaldTrump #TedCruz #MarcoRubio and others hate talks.
2,Bernie Sanders. Why is shocked that some will vote Republican candidate before they vote for #Hillary. This is why Hillary WILL NOT WIN. #BERNIE WILL.
1,Donald Trump. Rubio and Fiorina have one thing in common....they both don't show up to work #FeelTheBern #BernieSanders #Hillary2016 #DonaldTrump
0,Hilary Clinton. #hillary2016 #trump2016 #Bernie2016 Congrats America #trump will win the election for sure after the recent #ISIS related incident...
2,"Hilary Clinton. its extremely flawed thinking2assume by t/BS intolerants that,if U continue2bash #Hillary,it'll give #Bernie t/vote,NOT from me #PH!"
1,Donald Trump. #GOPDebate think what #Trump2016 is saying that #Cruz2016 should get a court writ saying he's eligible - debate over BEFORE general election
0,Hilary Clinton. When LWNJ desert #Hillary &amp; run to #Bernie you know they believe Venezuela is working just fine &amp; Cuba is awesome! Wake up!
2,"Hilary Clinton. If #DonaldTrump can pull out his dumbass bully jerk man card, then #HillaryClinton can certainly pull out her intelligent wise woman card."
2,"Donald Trump. SO? #Hillary2016 YOU don't like #TRUMP2016 WORDs! WELL Hillary,WE didn't like YOU Mocking The WOMEN YOUR Husband JAG'edOFF ON! #LibCrib #p2"
0,Hilary Clinton. #Hillary2016 using Word #Sexism about #TRUMP2016! Hillary YOU Mocked ALL of The WOMEN YOUR Husband #BillClinton SEXUALLY Molested in THE #WH
1,Donald Trump. #BenCarson promises a new fiery approach. Prove it. Make #AmericaFuckYeah your campaign song before #DonaldTrump or #TedCruz beat you to it.
1,Donald Trump. #TedCruz jumping in polls. Washington elite not pleased. Not see difference between Cruz n #DonaldTrump. This not tell something bout DC?
2,Bernie Sanders. #BernieSanders is the one who will unite the party. Even Hillary women won't vote for a republican. #HillaryWallSt is dividing the party.
2,Ted Cruz. OUR FOUNDING FATHERS WOULD HAVE EXECUTED OBAMA IN HIS FIRST TERM. WHAT HAS OUR NATION BECOME? #TRUMP2016 #TRUMP #OBAMA #TEDCRUZ
2,Donald Trump. Compared to #HillaryClinton #DonaldTrump is a giant of intellect and wisdom. But the left attempt to make it look the other way round.
1,Bernie Sanders. #BernieSanders has a D- rating from the NRA what does #Hillary have?I know there is money in guns so I imagine her superpac has guns in it
0,"Donald Trump. Good points it is time for #Hillary2016 to begin to talk about #DonaldTrump brand. #buyouts taking away #jobs, etc. #TheView"
0,Donald Trump. 》》》Democratic war monger #HillaryClinton &amp; Republican racist anti-muslim monger neocon #DonaldTrump are front runners WTF are ppl thinking
0,"Ted Cruz. I despise #TedCruz, but I'm impressed with how he handily deflected that $1M loan disclosure issue. Let's see if #DonaldTrump brings it up."
2,"Donald Trump. I DON'T CARE ABOUT HILLARY AND HER ""POLICIES"". SHE IS A LYING SNAKE. PERIOD. ONLY A FOOL WOULD VOTE FOR HER. #HILLARY #TRUMP2016 #TRUMP"
1,Bernie Sanders. The #DNC punishes #Sanders camp while allowing #Hillary to roam free although shady as fuck. THIS is comedy gold!!!
1,"Hilary Clinton. Holy shit! Just realized, it's election year! Holy Moses! We in for a wild style 2016! #Hillary2016 #BernieSanders #CruzCrew #Trump2016"
0,"Hilary Clinton. The Unions and groups that voted democratically support #Bernie2016, the one's that acted like plutocrats support #Hillary."
1,"Donald Trump. ATTN: #Hillary2016 #Bernie2016 #Trump2016 If none of the candidates step forward regarding animal issues, I will NOT be voting at all. FYI"
1,Hilary Clinton. MOTIVATION TIP - Talking a good game is one thing. Walking a good game is another story all together !! #quote #donaldtrump #hillaryclinton
